Company [code+name],Year,Booking date (order),Customer code,Customer name,Segment code (customer),Segment name (customer),Global CoFX Amount (net),Sales order number,Order origin
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-24 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"1510,42",1586366,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-29 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"2953,58",1586549,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-06 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"58,17",1588706,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-02 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"165,57",1589176,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-07 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"905,16",1589747,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-20 00:00:00,767899,BLUE LAGOON SPAS - JP3 - PLANETE SPA,14,POOL SPECIALIST-Retailers,"17,63",1589889,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-01 00:00:00,770003,REXEL - CENTRE LOG. ROISSY EN BRIE,42,HVAC/CONSTRUCT.-Whosale&Retail,"5806,50",1582038,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-01 00:00:00,770029,LE GUEN GOBRIAN - CONCEPT77PISCINE,16,POOL SPECIALIST-Mobile/Service,"451,74",1585436,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-10 00:00:00,770029,LE GUEN GOBRIAN - CONCEPT77PISCINE,16,POOL SPECIALIST-Mobile/Service,"361,35",1588748,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-13 00:00:00,770032,PISCINE HARMONIE,15,POOL SPECIALIST-Instal/Builder,"563,16",1588486,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-08 00:00:00,770048,ROLESCO - MELUN,42,HVAC/CONSTRUCT.-Whosale&Retail,"9,74",1586520,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-23 00:00:00,770213,E.M.C.R. DISTRIBUTION,42,HVAC/CONSTRUCT.-Whosale&Retail,"615,75",1581946,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-31 00:00:00,770289,TECHNI POOL LINER__C1,14,POOL SPECIALIST-Retailers,"666,41",1585506,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-07 00:00:00,770289,TECHNI POOL LINER__C1,14,POOL SPECIALIST-Retailers,"1195,67",1585701,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-14 00:00:00,770289,TECHNI POOL LINER__C1,14,POOL SPECIALIST-Retailers,"762,50",1585983,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-20 00:00:00,770289,TECHNI POOL LINER__C1,14,POOL SPECIALIST-Retailers,"594,35",1587774,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-06 00:00:00,770360,BEL'O 77 (PISCINE SPA SHOP) - CHESSY__C1,14,POOL SPECIALIST-Retailers,"890,79",1586819,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-17 00:00:00,770360,BEL'O 77 (PISCINE SPA SHOP) - CHESSY__C1,14,POOL SPECIALIST-Retailers,"1698,68",1588306,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-07 00:00:00,770360,BEL'O 77 (PISCINE SPA SHOP) - CHESSY__C1,14,POOL SPECIALIST-Retailers,"194,53",1588738,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-05 00:00:00,770360,BEL'O 77 (PISCINE SPA SHOP) - CHESSY__C1,14,POOL SPECIALIST-Retailers,"-194,53",1588738,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-12 00:00:00,770631,AQUA CENTER SARL,14,POOL SPECIALIST-Retailers,"167,86",1588812,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-05 00:00:00,770920,ACLIMA DISTRIBUTION,42,HVAC/CONSTRUCT.-Whosale&Retail,"-17,62","",25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-11 00:00:00,770920,ACLIMA DISTRIBUTION,42,HVAC/CONSTRUCT.-Whosale&Retail,"2720,21",1584398,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-14 00:00:00,770920,ACLIMA DISTRIBUTION,42,HVAC/CONSTRUCT.-Whosale&Retail,"641,36",1585670,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-10 00:00:00,773083,CHADAPAUX - OZOIR LA FERRIERE,42,HVAC/CONSTRUCT.-Whosale&Retail,"837,98",1583630,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-18 00:00:00,773083,CHADAPAUX - OZOIR LA FERRIERE,42,HVAC/CONSTRUCT.-Whosale&Retail,"-829,98",1583630,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-14 00:00:00,774391,AEPS-AMENAGEMENT ENTRETIEN PICINES/SPAS,14,POOL SPECIALIST-Retailers,"59,70",1583565,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-09 00:00:00,774391,AEPS-AMENAGEMENT ENTRETIEN PICINES/SPAS,14,POOL SPECIALIST-Retailers,"759,41",1585826,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-22 00:00:00,774391,AEPS-AMENAGEMENT ENTRETIEN PICINES/SPAS,14,POOL SPECIALIST-Retailers,"17,10",1587782,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-14 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"262,35",1580606,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-21 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"677,40",1580951,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-01 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"835,12",1583105,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-14 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"304,80",1583512,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-25 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"-31,75",1583512,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-20 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"369,20",1583732,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-22 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"515,34",1583895,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"858,62",1584282,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-15 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"1033,97",1586040,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"224,90",1586620,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-08 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"10522,51",1586876,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-13 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"91,51",1587050,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-08 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"478,37",1587570,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-25 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"233,22",1587891,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-11 00:00:00,774830,LOISIRS PLUS SA,14,POOL SPECIALIST-Retailers,"374,40",1588794,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-22 00:00:00,775000,CEDEO - FONTAINEBLEAU,42,HVAC/CONSTRUCT.-Whosale&Retail,"5562,80",1581593,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-15 00:00:00,775940,LE COMPTOIR,42,HVAC/CONSTRUCT.-Whosale&Retail,"1952,50",1582148,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-15 00:00:00,775972,C2F PISCINES ET SPAS - CARRE BLEU,14,POOL SPECIALIST-Retailers,"418,03",1581584,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-31 00:00:00,775972,C2F PISCINES ET SPAS - CARRE BLEU,14,POOL SPECIALIST-Retailers,"1888,98",1583055,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-11 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"560,50",1582092,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-20 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"713,99",1583606,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-29 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"282,68",1584167,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-02 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"993,72",1585512,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-22 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"517,02",1587197,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-10 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"203,84",1587587,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-29 00:00:00,776526,OCEA - MONDIAL PISCINE,14,POOL SPECIALIST-Retailers,"716,04",1587919,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-10 00:00:00,780009,CEF YESSS - COIGNIERES,42,HVAC/CONSTRUCT.-Whosale&Retail,"7868,34",1584121,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-09 00:00:00,780009,CEF YESSS - COIGNIERES,42,HVAC/CONSTRUCT.-Whosale&Retail,"5682,78",1584169,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,780009,CEF YESSS - COIGNIERES,42,HVAC/CONSTRUCT.-Whosale&Retail,"315,16",1585006,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-05 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"503,19",1580520,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-01 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"1538,33",1581099,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-15 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"2338,43",1584871,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"1853,79",1585014,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"-152,85",1585014,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-02 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"537,89",1585576,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-10 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"-387,18",1585576,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-19 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"2613,16",1586182,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-02 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"2752,95",1587438,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"-84,08",1587438,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-08-24 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"1623,25",1587833,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-06 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"638,30",1588037,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-13 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"732,08",1588172,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-04 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"2653,46",1588648,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-27 00:00:00,780022,PURE PISCINE,14,POOL SPECIALIST-Retailers,"9,41",1589121,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-03 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"983,00",1580435,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"-278,80",1580435,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-03 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"582,00",1580471,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-02 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"1612,10",1581215,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-22 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"513,24",1583850,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-22 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"4129,27",1583903,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-27 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"1707,99",1584038,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-03 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"3330,76",1584320,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-31 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"113,42",1585532,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"-75,61",1585532,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-07 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"145,95",1585709,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-29 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"1167,54",1586545,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-15 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"450,53",1587098,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-07 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"1710,94",1588084,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-15 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"548,34",1588242,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-19 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"525,15",1588344,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-22 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"2419,34",1589452,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-28 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"79,78",1589536,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-12-12 00:00:00,780025,AQUA SYSTEM - ESPRIT PISCINE,14,POOL SPECIALIST-Retailers,"237,56",1589818,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-26 00:00:00,780026,TERRASSE NATURE,25,NPOOL SPECIALIS-Garden Center,"2273,47",1588482,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-05 00:00:00,780026,TERRASSE NATURE,25,NPOOL SPECIALIS-Garden Center,"-150,72",1588482,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-27 00:00:00,780026,TERRASSE NATURE,25,NPOOL SPECIALIS-Garden Center,"898,10",1588484,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-19 00:00:00,780026,TERRASSE NATURE,25,NPOOL SPECIALIS-Garden Center,"2547,55",1588973,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-26 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"846,30",1581054,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-11 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"291,72",1583435,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-05 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"743,60",1584413,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-17 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"388,96",1584954,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,780192,DESIGN POOL - 4ID,14,POOL SPECIALIST-Retailers,"668,56",1586604,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-11 00:00:00,780949,BLEU TROPICAL PISCINES - HYDRO SUD,14,POOL SPECIALIST-Retailers,"944,85",1582235,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-26 00:00:00,780949,BLEU TROPICAL PISCINES - HYDRO SUD,14,POOL SPECIALIST-Retailers,"532,58",1587318,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-02 00:00:00,783130,CRISTAL D'EAU,14,POOL SPECIALIST-Retailers,"3659,57",1589181,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-27 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"165,56",1586420,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-27 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"46,10",1586421,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-27 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"112,97",1586457,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-06 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"108,68",1588055,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-12 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"341,48",1588141,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-16 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"165,31",1588262,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-12 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"125,55",1588805,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-12 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"56,27",1588813,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-26 00:00:00,784788,LIGNE BLEUE PISCINE - BENOIT LEGER,14,POOL SPECIALIST-Retailers,"66,70",1589078,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-18 00:00:00,786336,NOLLINGER - TRAPPES,42,HVAC/CONSTRUCT.-Whosale&Retail,"1457,50",1582099,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-04 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"1489,20",1580491,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-06 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"626,50",1580574,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-15 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"1191,10",1581457,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-23 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"566,50",1581784,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-22 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"195,32",1583862,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-26 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"3668,23",1584017,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-12 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"1112,80",1584786,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-23 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"804,96",1585238,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"575,64",1586629,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-08 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"739,96",1586875,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"561,11",1588552,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-04 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"547,47",1589227,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-30 00:00:00,786414,OUEST PISCINES SERVICES,14,POOL SPECIALIST-Retailers,"319,75",1589603,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-18 00:00:00,790012,RIVAGE PISCINE,15,POOL SPECIALIST-Instal/Builder,"68,19",1413799,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-18 00:00:00,790012,RIVAGE PISCINE,15,POOL SPECIALIST-Instal/Builder,"9,41",1416165,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-14 00:00:00,790013,EMIKA,15,POOL SPECIALIST-Instal/Builder,"122,00",1409880,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-01-31 00:00:00,790013,EMIKA,15,POOL SPECIALIST-Instal/Builder,"3469,60",1410470,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-07 00:00:00,790013,EMIKA,15,POOL SPECIALIST-Instal/Builder,"513,90",1414541,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-10-20 00:00:00,790013,EMIKA,15,POOL SPECIALIST-Instal/Builder,"92,62",1418473,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-11-02 00:00:00,790013,EMIKA,15,POOL SPECIALIST-Instal/Builder,"189,45",1418627,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-28 00:00:00,790016,POOL CONCEPT,15,POOL SPECIALIST-Instal/Builder,"9,70",1415418,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-28 00:00:00,790152,TEREVA - BRESSUIRE,42,HVAC/CONSTRUCT.-Whosale&Retail,"0,00",4325465,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-08 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"55,66",1414684,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-30 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"936,52",1415555,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-07-26 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"565,57",1416530,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-08 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"366,91",1417571,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-16 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"961,74",1417763,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-09-29 00:00:00,790994,PISCINES REVAZUR SARL - EAU SHOP,14,POOL SPECIALIST-Retailers,"134,91",1418015,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-03-16 00:00:00,794839,EASY-POOL - DAVID GASCOUGNOLLE,14,POOL SPECIALIST-Retailers,"728,70",1411574,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-04-13 00:00:00,794839,EASY-POOL - DAVID GASCOUGNOLLE,14,POOL SPECIALIST-Retailers,"877,35",1412472,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-02-15 00:00:00,799928,MORIN__C1,28,NPOOL SPECIALIS-Craftsman/Plum,"1152,75",1410868,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-23 00:00:00,800001,REXEL - ABBEVILLE,42,HVAC/CONSTRUCT.-Whosale&Retail,"707,66",1579104,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-05-13 00:00:00,800013,NOUVELL'EAU,15,POOL SPECIALIST-Instal/Builder,"2001,38",1584789,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-22 00:00:00,800015,O'LOISIRS/O'SERVICES SARL,32,PUBLIC POOL    -Construct.Comp,"519,11",1900424,25
050- FLUIDRA COMMERCIAL FRANCE SAS,2022,2022-06-23 00:00:00,800015,O'LOISIRS/O'SERVICES SARL,32,PUBLIC POOL    -Construct.Comp,"1073,10",1900445,25
